user,item,correct
8995,89,1.0
46665,157,1.0
95524,4,1.0
95681,11,1.0
46741,61,1.0
94371,356,1.0
96334,22,0.0
1603,223,1.0
42641,244,1.0
21540,6,1.0
9766,130,1.0
81361,22,1.0
91635,858,1.0
72499,76,1.0
49128,296,1.0
52991,81,1.0
68542,99,0.0
87338,3,1.0
47712,477,0.0
30799,156,1.0
5411,416,0.0
48897,4,1.0
62746,56,1.0
43078,35,1.0
37273,21,1.0
72061,299,1.0
15140,375,0.0
56068,3,1.0
94015,2,1.0
44459,94,1.0
41386,76,0.0
4909,18,0.0
28616,36,1.0
51016,99,1.0
11662,97,1.0
46904,163,0.0
71073,497,1.0
15770,99,1.0
10357,27,0.0
89843,6,1.0
96519,1109,0.0
84829,430,1.0
14288,21,1.0
5698,1,1.0
65008,245,1.0
25928,4,1.0
6655,113,1.0
93779,18,0.0
52695,5,0.0
59913,377,1.0
98682,4,1.0
8909,173,0.0
28340,1,1.0
4255,210,1.0
88000,212,0.0
65872,7,1.0
58612,215,1.0
28453,81,0.0
62040,75,1.0
59183,321,0.0
81871,305,1.0
50626,280,1.0
98568,200,1.0
57275,210,1.0
73715,148,1.0
68131,94,0.0
92832,154,1.0
88618,4,1.0
5573,6,1.0
23693,22,1.0
64714,207,1.0
3792,18,0.0
97396,299,1.0
42603,172,1.0
60112,4,1.0
60673,7,1.0
89070,76,1.0
97021,75,1.0
17563,241,0.0
26843,294,0.0
55767,223,1.0
82855,481,1.0
86707,35,0.0
41163,73,1.0
43217,18,1.0
83256,199,1.0
81440,107,1.0
9358,31,1.0
72514,4,1.0
42521,28,1.0
42234,206,1.0
26219,245,0.0
48431,56,1.0
92053,20,1.0
16524,126,1.0
69115,200,1.0
44560,323,1.0
3746,21,1.0
13081,28,1.0
76252,285,0.0
31599,72,1.0
9207,34,0.0
83102,56,1.0
1612,75,1.0
6017,89,1.0
71618,126,1.0
44857,25,0.0
74206,3,1.0
9807,245,1.0
7328,11,1.0
83600,75,1.0
69441,179,1.0
55336,156,1.0
449,114,1.0
13316,6,1.0
74115,20,1.0
87708,414,1.0
12017,127,1.0
16548,104,1.0
82861,136,1.0
71510,210,0.0
34524,131,0.0
22633,18,1.0
25705,56,1.0
54468,345,1.0
34614,5,1.0
67548,268,1.0
11704,6,1.0
12446,13,1.0
67229,83,1.0
48104,6,1.0
30939,35,1.0
49033,351,1.0
33369,3,1.0
55391,233,1.0
37451,17,1.0
24554,7,1.0
93196,333,1.0
27892,76,1.0
13607,331,1.0
3284,154,1.0
29827,81,1.0
89733,61,1.0
81885,280,1.0
25483,31,1.0
40134,156,0.0
12080,12,1.0
93754,2,1.0
3730,296,1.0
85936,280,1.0
17700,80,1.0
92467,74,0.0
45997,84,1.0
25404,79,0.0
33728,3,1.0
95664,529,1.0
22572,22,1.0
74431,35,0.0
39700,12,0.0
94480,209,0.0
55717,75,1.0
19478,257,0.0
59741,212,1.0
71710,115,1.0
41855,2,1.0
92861,247,1.0
92878,230,1.0
59856,91,1.0
70737,160,1.0
34405,2,1.0
55933,206,1.0
72043,22,0.0
13667,199,0.0
70661,1,1.0
23924,331,0.0
56060,156,1.0
8725,8,0.0
79910,20,1.0
14188,431,0.0
12560,60,0.0
23358,35,1.0
44300,246,0.0
79109,127,0.0
92375,130,0.0
95124,35,1.0
19784,210,1.0
38979,215,1.0
88163,24,0.0
8636,3,1.0
25857,113,1.0
10761,298,1.0
25391,236,1.0
66233,175,1.0
31662,620,1.0
81111,83,0.0
15643,223,1.0
82648,6,1.0
27214,17,1.0
90069,206,1.0
4154,176,1.0
26539,6,1.0
49305,104,1.0
11583,272,0.0
20772,8,0.0
4437,481,0.0
27710,78,0.0
95008,156,0.0
50343,165,1.0
71707,124,1.0
20920,10,1.0
56803,164,0.0
40426,299,1.0
82971,176,1.0
87828,108,0.0
23410,21,0.0
66107,248,0.0
5775,8,0.0
92568,3,1.0
41919,12,0.0
76691,154,1.0
93426,89,1.0
26003,6,1.0
76647,4,1.0
91263,204,1.0
54806,116,1.0
91698,421,0.0
87092,11,1.0
35677,254,1.0
21393,210,1.0
45368,88,1.0
36882,82,1.0
1865,79,1.0
33178,256,1.0
21104,81,1.0
8399,11,0.0
59237,235,1.0
4837,56,1.0
45037,74,1.0
72859,75,1.0
11101,6,1.0
33422,100,0.0
79658,79,1.0
11084,244,0.0
3795,11,0.0
85992,129,1.0
58461,102,0.0
51586,5,1.0
74015,126,1.0
80035,18,0.0
7737,181,1.0
75603,129,1.0
77870,199,0.0
29981,136,1.0
90364,481,1.0
86727,30,1.0
22529,75,1.0
10710,132,0.0
50687,12,1.0
78065,93,1.0
4082,82,1.0
85569,294,1.0
36702,97,1.0
76848,331,1.0
96560,258,1.0
39078,56,1.0
8534,257,0.0
7060,33,1.0
11181,283,1.0
64612,202,1.0
32227,30,1.0
13370,230,1.0
93700,481,1.0
29436,35,1.0
18885,244,1.0
11999,130,1.0
16062,35,1.0
21870,181,0.0
84598,159,1.0
85767,267,0.0
79670,199,0.0
76696,4,1.0
47531,254,0.0
50644,72,1.0
26407,56,1.0
52880,73,1.0
35703,88,1.0
23913,6,1.0
70745,27,0.0
65290,174,1.0
88757,74,1.0
11494,232,1.0
44334,244,1.0
69029,8,1.0
17633,35,1.0
82186,6,1.0
11868,245,1.0
99752,197,1.0
66957,269,1.0
66088,430,1.0
76481,89,1.0
32671,287,1.0
61051,344,0.0
88076,299,1.0
25647,273,1.0
63187,72,1.0
81859,130,1.0
86895,298,1.0
89937,3,1.0
42028,117,1.0
57633,334,1.0
68731,3,1.0
27567,18,0.0
47891,208,1.0
76083,232,0.0
43416,35,0.0
53694,12,0.0
84937,7,1.0
76992,209,0.0
62673,4,1.0
96651,114,1.0
35081,4,1.0
46401,31,1.0
39068,65,0.0
90480,39,1.0
11607,322,1.0
33545,181,0.0
31502,344,0.0
32881,229,1.0
58233,414,1.0
45305,113,1.0
60524,72,1.0
7307,73,1.0
90835,522,0.0
93428,268,1.0
69162,56,1.0
36966,123,1.0
84568,75,1.0
60596,175,1.0
78627,422,1.0
39578,102,1.0
69794,131,0.0
37827,417,1.0
72600,26,0.0
58658,84,0.0
11789,35,1.0
43194,284,1.0
52435,259,1.0
21370,3,0.0
3118,73,1.0
74177,235,1.0
27260,93,1.0
83051,302,1.0
24321,5,1.0
57577,199,1.0
31030,156,1.0
83200,20,0.0
89943,1,1.0
55654,2,1.0
80674,575,0.0
42515,34,1.0
42999,11,0.0
67683,345,1.0
73569,305,1.0
29913,78,0.0
14763,8,1.0
36183,33,1.0
46844,5,1.0
98579,107,0.0
56489,233,1.0
37736,531,0.0
14910,363,1.0
24578,8,0.0
11912,248,0.0
64080,22,0.0
29624,81,1.0
67050,205,1.0
94332,32,1.0
61018,243,1.0
213,125,1.0
51129,80,1.0
57923,18,1.0
96370,99,1.0
13318,163,0.0
91272,279,1.0
48070,2,1.0
87525,20,1.0
85715,2,0.0
68240,80,1.0
2455,6,1.0
62785,206,1.0
14966,244,0.0
68024,73,1.0
45229,225,1.0
1194,170,0.0
97854,199,0.0
189,23,1.0
22760,210,1.0
40901,7,1.0
69300,481,1.0
98863,40,1.0
48903,174,1.0
65757,76,1.0
32705,234,0.0
66591,74,1.0
35723,1,1.0
65708,113,1.0
4228,164,1.0
24887,91,1.0
60416,242,1.0
3033,207,1.0
2532,109,0.0
9488,165,1.0
70376,3,1.0
74239,533,1.0
77909,33,1.0
20156,93,1.0
96666,22,1.0
35681,208,1.0
5343,3,1.0
43188,3,1.0
55682,200,1.0
86353,535,0.0
48516,4,1.0
91022,103,1.0
41452,35,1.0
36157,27,1.0
83107,597,0.0
94005,32,1.0
89796,215,1.0
5485,7,1.0
26399,188,1.0
8910,245,1.0
74473,89,1.0
92450,215,1.0
3112,89,1.0
21125,248,0.0
62417,6,1.0
8347,256,1.0
83179,2,1.0
59836,6,1.0
82883,199,1.0
66417,56,1.0
66,185,0.0
64197,8,1.0
23665,4,1.0
81412,86,1.0
76610,578,0.0
35772,46,0.0
55576,223,1.0
20038,333,1.0
33402,12,1.0
21633,299,1.0
80029,199,0.0
99439,304,0.0
19649,72,1.0
8722,246,1.0
90353,7,1.0
37141,4,1.0
81434,18,0.0
41707,247,0.0
96430,33,1.0
63168,75,1.0
97508,18,0.0
94817,18,1.0
59222,131,0.0
37534,208,1.0
53961,21,1.0
4140,34,0.0
53707,235,1.0
4563,31,1.0
47820,12,0.0
22330,344,0.0
28529,22,1.0
98799,215,0.0
80884,97,1.0
58062,2,1.0
949,22,0.0
23699,4,1.0
74981,569,1.0
70067,3,1.0
72660,8,0.0
49813,56,1.0
68110,278,1.0
32180,302,1.0
15240,29,1.0
806,93,0.0
44437,34,1.0
84298,39,1.0
89109,33,1.0
92276,18,0.0
70634,83,1.0
18883,13,1.0
58546,82,1.0
59732,158,1.0
88938,1329,1.0
67118,18,0.0
82363,103,0.0
26682,116,1.0
3324,202,1.0
18966,244,0.0
69077,56,1.0
18574,56,1.0
14614,87,1.0
95450,5,1.0
54634,22,0.0
79743,293,0.0
43419,6,1.0
46277,87,1.0
85838,4,1.0
85885,4,1.0
82811,3,1.0
70211,230,1.0
48545,116,1.0
98890,960,0.0
28928,57,1.0
91378,19,1.0
8313,0,1.0
99175,34,1.0
57850,232,0.0
81246,308,1.0
31839,416,1.0
61603,468,1.0
79046,372,1.0
22367,223,1.0
4393,22,1.0
59364,0,1.0
97885,832,0.0
42557,196,1.0
38542,2,1.0
30862,35,0.0
41961,119,0.0
37049,72,1.0
46068,12,0.0
44361,130,1.0
40177,6,1.0
14320,131,0.0
50274,76,1.0
30684,6,1.0
55790,481,1.0
39635,9,1.0
75590,86,1.0
55548,58,1.0
72917,174,1.0
97538,302,0.0
91707,9,1.0
14232,2,1.0
10626,3,1.0
13463,96,0.0
32317,2,1.0
27157,2,1.0
35652,374,1.0
2857,31,0.0
34467,99,1.0
9304,1,1.0
55166,92,0.0
75419,19,1.0
57658,75,1.0
71983,24,0.0
50524,273,0.0
25749,74,1.0
53742,361,0.0
5577,165,1.0
90237,20,1.0
76889,18,0.0
74446,305,1.0
19292,91,1.0
62159,106,0.0
49656,577,1.0
30358,6,1.0
70876,4,1.0
85931,3,1.0
4397,235,1.0
91644,386,0.0
79608,101,1.0
36248,21,0.0
43480,267,1.0
91748,258,1.0
52213,6,1.0
50310,8,1.0
41339,191,0.0
1198,349,0.0
41003,21,0.0
76463,375,1.0
18158,162,1.0
35567,226,0.0
50430,257,0.0
430,7,1.0
79965,20,0.0
561,23,1.0
21710,8,1.0
87075,210,1.0
87826,280,1.0
25575,298,1.0
95583,3,1.0
89953,156,0.0
76761,276,1.0
23026,223,1.0
71429,233,1.0
84548,298,1.0
17777,25,1.0
20851,7,1.0
50538,21,0.0
47255,199,1.0
7857,631,1.0
56115,8,1.0
44931,104,0.0
94878,159,1.0
19309,81,1.0
28793,112,1.0
49867,164,0.0
39920,298,1.0
48091,35,1.0
97530,6,1.0
47583,56,1.0
21536,376,1.0
29729,1,1.0
54703,82,1.0
70239,4,1.0
26510,75,1.0
20900,295,1.0
33120,47,0.0
16986,23,0.0
55531,298,1.0
53002,60,0.0
31698,34,1.0
44311,155,1.0
68254,2,1.0
11407,3,1.0
74982,205,1.0
9915,18,1.0
79336,22,0.0
42847,113,1.0
66626,4,1.0
72606,79,0.0
5482,497,1.0
33468,12,0.0
82831,56,1.0
11109,257,1.0
61335,22,0.0
30454,165,1.0
27470,10,1.0
2915,509,1.0
36907,20,1.0
81784,225,1.0
84460,8,0.0
19803,143,1.0
71354,90,1.0
8102,18,1.0
13016,131,1.0
72785,209,1.0
95500,18,1.0
51265,72,1.0
41872,97,1.0
9774,75,1.0
48952,236,1.0
69147,7,1.0
10168,231,1.0
36923,74,1.0
95201,301,0.0
72460,115,1.0
14574,25,1.0
18760,20,1.0
51783,247,0.0
55882,175,1.0
62520,236,1.0
92485,247,1.0
5531,165,1.0
35656,6,1.0
31743,106,0.0
52998,130,1.0
95673,240,0.0
33929,164,0.0
99282,12,1.0
90530,207,1.0
10247,2,1.0
15514,1,1.0
43640,28,1.0
83183,91,1.0
37857,24,1.0
2954,6,1.0
38630,208,1.0
8057,160,1.0
28220,81,1.0
20407,23,1.0
90799,376,1.0
74309,127,1.0
961,22,1.0
50269,156,1.0
3290,72,1.0
55736,223,1.0
73977,1,1.0
86165,164,0.0
42096,130,1.0
16475,10,1.0
83018,1,1.0
424,293,0.0
17101,273,0.0
14202,6,1.0
8480,81,1.0
19177,56,1.0
23847,76,1.0
59856,94,0.0
26336,299,1.0
41364,60,1.0
51752,35,1.0
19372,177,1.0
66870,35,1.0
81463,283,0.0
34530,501,1.0
79898,34,0.0
99415,225,0.0
18939,32,1.0
99883,178,1.0
85959,1,1.0
85894,128,1.0
78778,109,0.0
86619,4,1.0
21940,29,1.0
64656,155,1.0
38831,24,1.0
55472,12,1.0
63803,8,1.0
63432,2,1.0
3,7,1.0
69452,56,1.0
49183,81,1.0
9732,89,1.0
20971,272,0.0
2891,33,1.0
4845,2,1.0
90235,56,1.0
23677,102,1.0
66313,3,1.0
41154,75,1.0
76646,244,0.0
34355,22,0.0
20499,60,0.0
28427,18,0.0
43423,22,0.0
20090,7,1.0
63844,375,1.0
53434,230,0.0
6440,73,1.0
63741,306,0.0
29591,196,1.0
53936,79,1.0
47353,35,1.0
9556,107,1.0
8055,12,0.0
622,12,1.0
21873,202,1.0
65309,75,1.0
20489,6,1.0
88477,35,0.0
22550,22,0.0
55483,247,0.0
2357,18,0.0
22606,4,1.0
14073,232,1.0
84648,116,1.0
59771,209,0.0
42115,119,0.0
14728,22,0.0
32975,155,1.0
61227,309,1.0
49723,89,1.0
10570,267,0.0
15407,34,1.0
62616,2,1.0
92413,292,1.0
73991,116,0.0
96730,302,1.0
35693,93,0.0
54425,174,1.0
82341,6,1.0
36070,35,1.0
91915,245,0.0
29262,199,1.0
80593,75,1.0
76957,236,0.0
84435,248,0.0
47586,104,1.0
70582,176,1.0
87022,78,0.0
79641,7,1.0
87828,72,1.0
73521,2,0.0
2477,9,0.0
29959,8,0.0
3727,74,1.0
99946,208,1.0
89741,74,1.0
59582,6,1.0
40349,156,1.0
22984,12,1.0
80344,298,1.0
90449,215,1.0
28053,232,0.0
60313,75,1.0
30663,305,0.0
71473,73,1.0
23771,72,1.0
98965,159,1.0
33007,39,1.0
2731,7,1.0
76086,6,1.0
71562,11,1.0
59679,5,1.0
15910,12,1.0
60872,10,0.0
35067,11,1.0
66070,123,1.0
10223,2,1.0
43797,76,1.0
97280,56,1.0
28842,112,1.0
356,8,1.0
61270,6,1.0
29731,27,0.0
71350,7,1.0
1291,22,0.0
75911,416,0.0
27418,156,1.0
11457,4,1.0
94281,207,1.0
3477,5,1.0
85481,72,1.0
17277,80,0.0
51105,91,1.0
85992,257,1.0
5386,22,0.0
690,289,1.0
58008,6,1.0
72770,73,1.0
3871,173,0.0
90035,4,1.0
40583,23,0.0
92957,6,1.0
76007,235,0.0
61123,4,1.0
41242,268,0.0
23226,2,1.0
45194,111,1.0
18149,354,0.0
79138,331,0.0
17973,245,1.0
3125,92,1.0
62813,94,0.0
76032,206,1.0
74504,11,1.0
24364,113,1.0
52463,4,1.0
97937,11,0.0
66656,7,1.0
47112,35,0.0
5713,39,0.0
19057,72,1.0
92661,210,1.0
82005,36,1.0
75132,82,1.0
94026,273,0.0
2303,111,1.0
43456,30,1.0
79200,266,0.0
65169,448,0.0
67915,305,0.0
11049,18,1.0
17011,114,1.0
23926,165,1.0
55896,22,0.0
28762,2,1.0
6656,232,0.0
14990,16,1.0
22772,268,0.0
25256,47,1.0
28519,158,1.0
48763,207,1.0
27162,6,1.0
91429,5,1.0
39216,257,0.0
38852,163,0.0
11080,224,0.0
59981,321,0.0
40055,93,1.0
80498,236,1.0
24986,10,1.0
81639,111,1.0
36490,2,1.0
81912,89,1.0
39299,97,1.0
36376,33,1.0
57810,72,1.0
63811,114,0.0
47532,79,0.0
10780,4,1.0
3428,98,1.0
6254,259,1.0
55832,577,1.0
17247,18,0.0
79699,8,1.0
32730,56,1.0
17434,156,1.0
68947,675,0.0
40578,131,0.0
31076,298,0.0
74802,573,1.0
44146,89,1.0
29470,84,0.0
8970,8,0.0
76679,12,1.0
32423,11,1.0
40527,3,1.0
88302,248,0.0
18629,223,1.0
66304,298,0.0
73627,522,1.0
54393,33,0.0
45724,72,1.0
99971,21,0.0
30373,212,0.0
25059,39,0.0
43683,34,1.0
51229,19,0.0
28613,35,0.0
10659,4,1.0
28959,57,1.0
30141,28,0.0
49860,11,1.0
9889,33,1.0
76680,235,1.0
72243,351,1.0
63577,7,1.0
99984,357,0.0
22272,113,1.0
4181,8,1.0
93238,130,1.0
61411,160,1.0
48196,74,0.0
48105,22,0.0
69076,235,0.0
88406,206,1.0
78487,199,0.0
82874,18,0.0
88566,3,1.0
33995,72,1.0
46854,288,1.0
97131,12,0.0
9421,232,1.0
97295,22,1.0
2205,29,0.0
13533,156,1.0
41693,20,1.0
22823,12,0.0
79900,21,0.0
49561,72,1.0
78598,4,1.0
63519,212,0.0
55638,12,0.0
58217,56,1.0
67832,257,1.0
58746,3,1.0
91171,631,1.0
5754,209,0.0
75918,120,0.0
85867,200,1.0
30263,56,1.0
55296,230,0.0
54112,160,1.0
32492,8,1.0
5423,89,1.0
86380,34,1.0
8310,18,1.0
92284,154,1.0
51847,73,1.0
72617,1,1.0
81329,92,1.0
61118,92,1.0
6844,50,1.0
72763,414,1.0
8085,6,1.0
10784,25,1.0
17938,12,0.0
31955,17,1.0
64220,278,1.0
99030,416,1.0
67968,210,1.0
84238,170,0.0
65005,356,0.0
46302,248,0.0
61252,73,1.0
44856,91,1.0
88533,215,1.0
59953,33,1.0
53895,155,1.0
52732,234,1.0
72623,416,0.0
59789,35,1.0
17711,99,1.0
77416,4,1.0
75291,8,0.0
64232,1,1.0
13341,17,1.0
76216,211,0.0
42511,18,1.0
61907,3,1.0
81843,299,1.0
43289,4,1.0
5979,60,0.0
47941,248,1.0
70414,273,0.0
60118,20,1.0
11186,30,1.0
1745,89,1.0
52927,284,1.0
56781,22,1.0
36642,23,1.0
7006,11,1.0
44594,179,0.0
56870,248,1.0
20978,24,0.0
85385,18,0.0
66032,298,1.0
80492,33,1.0
35224,33,1.0
85242,2,1.0
99551,995,1.0
41843,7,1.0
92816,111,1.0
64363,794,1.0
45534,210,0.0
38400,20,1.0
99802,343,0.0
84359,258,1.0
3808,132,0.0
9074,12,0.0
30621,22,0.0
27526,230,1.0
12543,211,1.0
97964,824,0.0
26569,1,1.0
1819,105,1.0
7620,322,0.0
19396,8,0.0
92301,278,0.0
94707,130,1.0
75457,155,1.0
98481,283,1.0
39048,76,1.0
947,31,1.0
26487,265,1.0
9549,6,1.0
18655,22,0.0
56263,207,1.0
44224,283,1.0
87154,93,0.0
28070,87,0.0
88614,233,1.0
41628,156,1.0
88105,344,0.0
77231,10,1.0
64196,3,1.0
19076,1,1.0
92673,11,1.0
21339,14,1.0
94673,57,1.0
21498,11,1.0
34614,178,1.0
50862,257,0.0
78931,307,1.0
1538,21,1.0
91279,482,0.0
73328,199,1.0
46665,134,1.0
45444,215,0.0
45203,156,1.0
10977,6,1.0
21420,131,1.0
51293,76,1.0
5056,84,0.0
88516,199,1.0
36378,242,1.0
62468,130,1.0
30094,573,1.0
38638,200,1.0
56061,210,1.0
46312,3,1.0
44974,247,1.0
49496,210,1.0
74859,351,1.0
74639,130,1.0
12305,215,1.0
35114,7,1.0
17980,5,1.0
67032,33,1.0
54539,35,1.0
29740,179,0.0
82794,111,1.0
59070,364,1.0
9745,114,1.0
56019,175,1.0
57067,302,1.0
10172,22,1.0
14783,56,1.0
67801,4,1.0
139,4,1.0
56839,82,1.0
22407,30,1.0
65564,356,1.0
17247,208,1.0
15806,12,1.0
18602,308,1.0
79707,76,1.0
2003,244,0.0
1055,2,1.0
11686,109,0.0
9111,75,1.0
52118,377,1.0
95497,3,1.0
14403,99,1.0
52945,2,1.0
50714,56,1.0
60622,3,1.0
26638,158,0.0
71332,156,1.0
10304,376,1.0
26175,6,1.0
19603,5,1.0
55653,4,1.0
54584,2,1.0
28056,2,1.0
46008,75,1.0
95334,377,0.0
50611,308,1.0
2850,199,0.0
53870,72,1.0
85752,321,0.0
91176,19,0.0
42414,1,1.0
58426,1,1.0
6805,99,1.0
3730,244,1.0
24919,215,1.0
61891,377,1.0
82362,112,0.0
2768,454,1.0
21277,7,1.0
3483,11,0.0
98806,22,0.0
14914,18,1.0
39669,2,1.0
30109,3,1.0
86721,226,1.0
91831,164,0.0
3171,279,1.0
60157,3,1.0
20257,375,0.0
52703,361,1.0
3369,39,1.0
75544,156,0.0
62343,235,0.0
4041,268,0.0
98758,98,0.0
92149,111,1.0
12803,280,1.0
31633,164,0.0
45216,98,1.0
13294,75,1.0
55007,6,1.0
28057,39,1.0
98728,199,0.0
32560,7,1.0
75925,8,1.0
38332,288,1.0
33475,17,0.0
43759,209,1.0
72157,106,1.0
97957,5,1.0
2458,211,1.0
68687,76,1.0
67744,94,0.0
72943,6,1.0
37942,22,1.0
78978,530,1.0
37522,577,1.0
86237,99,1.0
64048,82,1.0
32621,86,0.0
63497,8,0.0
55268,99,0.0
21827,2,1.0
67823,375,1.0
86005,30,1.0
69968,279,1.0
61605,280,1.0
17273,131,0.0
38339,18,1.0
73153,35,1.0
97248,79,1.0
98892,105,1.0
44060,99,0.0
21042,321,1.0
68544,592,0.0
56800,101,0.0
43737,1,1.0
88215,79,1.0
72645,11,1.0
15576,74,1.0
17964,56,1.0
37674,39,0.0
71530,3,1.0
83453,377,1.0
46707,238,0.0
48885,207,1.0
35783,84,1.0
77856,8,0.0
84533,259,1.0
40071,102,1.0
56667,298,1.0
77388,160,1.0
85239,529,0.0
84282,58,1.0
59974,114,1.0
55676,145,1.0
28111,215,1.0
20074,74,1.0
30583,18,1.0
45416,29,1.0
45827,115,1.0
82619,113,1.0
54648,235,0.0
30563,105,1.0
94678,2,0.0
89015,6,1.0
43060,298,1.0
70700,5,1.0
24851,30,1.0
11255,101,1.0
10608,60,0.0
17821,5,0.0
97302,278,1.0
39480,87,0.0
13513,72,1.0
69426,176,0.0
7443,22,1.0
7222,72,1.0
55483,56,1.0
70235,73,1.0
82509,7,1.0
90175,2,1.0
48454,108,0.0
47916,94,0.0
34416,89,1.0
45126,21,1.0
93098,94,0.0
51510,12,0.0
65171,2,1.0
42737,127,0.0
42209,17,0.0
50875,18,1.0
95322,249,0.0
46160,2,1.0
6001,33,1.0
82708,3,1.0
32703,6,1.0
2157,8,1.0
22253,72,1.0
44392,56,1.0
11605,39,1.0
83547,537,1.0
30869,87,0.0
76217,152,1.0
75918,72,1.0
94713,60,0.0
25430,268,1.0
79292,73,1.0
79208,156,0.0
37052,35,0.0
10532,75,1.0
87460,6,1.0
87637,6,1.0
45399,199,0.0
28838,275,1.0
12053,39,1.0
96221,11,1.0
50848,145,1.0
25541,120,1.0
88954,655,1.0
66091,28,1.0
76419,248,0.0
58198,3,1.0
48328,111,1.0
39555,44,0.0
51371,472,1.0
54165,76,0.0
89653,56,1.0
12015,4,1.0
88326,225,0.0
45339,244,0.0
78879,293,0.0
72398,179,1.0
47641,1,1.0
62018,248,1.0
42889,12,1.0
3923,1,1.0
12325,18,1.0
44028,33,1.0
31974,3,1.0
25294,2,1.0
11926,86,1.0
15418,99,0.0
32568,18,0.0
27602,22,0.0
51622,375,1.0
86532,89,1.0
29781,12,1.0
72501,439,0.0
63641,6,1.0
38195,270,1.0
5282,56,1.0
45264,12,0.0
17860,33,1.0
34447,72,1.0
9041,74,1.0
92122,2,1.0
72956,257,0.0
233,7,1.0
80504,18,0.0
62468,223,1.0
67446,268,1.0
48958,199,0.0
47507,189,1.0
95215,629,1.0
28768,202,1.0
63461,257,1.0
34120,86,1.0
24510,224,1.0
33381,20,1.0
741,99,1.0
58715,232,1.0
41963,257,0.0
88621,78,1.0
64359,131,0.0
45835,142,1.0
58952,179,1.0
30558,1,1.0
54584,244,0.0
13347,218,0.0
83103,91,1.0
38539,154,1.0
45103,7,1.0
39865,0,1.0
14635,206,1.0
6842,2,1.0
43691,2,1.0
46226,256,1.0
44711,10,1.0
7369,12,1.0
83519,99,0.0
19058,2,1.0
27074,461,1.0
49307,18,0.0
47209,33,1.0
45574,39,0.0
57306,18,0.0
85667,104,1.0
97908,84,1.0
51742,114,1.0
3592,33,1.0
33570,207,1.0
77028,78,0.0
36224,56,1.0
90593,256,0.0
78234,35,1.0
25517,165,1.0
462,108,1.0
7777,11,1.0
7733,212,1.0
5185,3,1.0
79866,156,0.0
3906,244,1.0
6814,3,1.0
96325,309,1.0
21789,82,1.0
29904,12,1.0
22122,21,1.0
53132,7,1.0
70559,1,1.0
87488,6,1.0
22636,4,1.0
3328,29,1.0
20197,81,1.0
21184,22,0.0
36289,94,0.0
77755,279,1.0
40637,105,1.0
58633,577,1.0
66650,215,1.0
66789,21,0.0
49840,302,0.0
82731,174,1.0
18005,29,1.0
82878,215,1.0
17498,116,1.0
53889,247,0.0
99971,35,1.0
38808,160,1.0
46543,3,1.0
2561,105,1.0
30128,7,1.0
54963,271,1.0
82806,199,1.0
99561,232,0.0
15929,244,0.0
60989,7,1.0
50652,0,0.0
53285,3,1.0
82084,113,1.0
40832,81,1.0
35716,164,0.0
13524,35,1.0
33963,202,1.0
21411,241,0.0
39435,254,1.0
92677,3,1.0
77912,7,1.0
14231,75,1.0
26281,17,1.0
2880,82,1.0
55488,215,1.0
79659,431,0.0
79941,431,1.0
97317,199,1.0
63774,126,1.0
87239,75,1.0
96958,89,1.0
74278,238,1.0
99638,5,1.0
47305,73,1.0
92947,129,1.0
46090,75,1.0
54625,35,1.0
48764,20,1.0
13945,56,1.0
19233,230,1.0
22919,8,1.0
7152,34,0.0
7137,192,1.0
58672,6,1.0
47667,40,0.0
44454,7,1.0
2941,367,1.0
13688,67,1.0
3141,37,1.0
25521,211,1.0
22018,39,0.0
76800,206,1.0
43312,33,1.0
33718,155,1.0
94501,86,0.0
55932,298,1.0
64754,478,0.0
71078,111,1.0
70486,185,0.0
30768,199,1.0
42963,8,1.0
35839,210,1.0
80205,248,1.0
64161,22,0.0
32550,202,1.0
53345,175,1.0
10832,206,1.0
60250,267,1.0
70931,136,1.0
36666,7,1.0
44304,18,0.0
79033,24,0.0
53626,230,1.0
22811,99,0.0
81165,655,1.0
28977,126,1.0
79094,255,1.0
6762,100,1.0
12398,21,0.0
73460,22,0.0
61450,17,0.0
13986,12,1.0
3681,35,1.0
47114,235,0.0
88583,86,0.0
25689,142,1.0
2013,215,1.0
70904,549,1.0
93282,89,1.0
44788,56,1.0
58363,35,0.0
59257,529,1.0
72552,10,1.0
68794,111,1.0
50424,230,1.0
84138,210,1.0
19294,267,0.0
90762,6,1.0
78850,93,1.0
51205,113,1.0
85547,414,1.0
77144,298,1.0
56593,102,1.0
1678,331,1.0
65047,23,1.0
38568,205,1.0
99591,3,1.0
78665,224,1.0
93517,302,0.0
12706,132,0.0
69330,2,1.0
76749,329,0.0
13978,230,1.0
1789,5,1.0
55665,722,1.0
58896,3,1.0
67281,202,1.0
19792,102,1.0
90821,232,0.0
68237,2,1.0
48312,1,1.0
54447,18,1.0
8723,208,1.0
29580,210,1.0
30574,22,0.0
11352,39,1.0
34554,72,1.0
37205,229,1.0
74280,102,1.0
41225,81,1.0
25973,17,1.0
56980,373,1.0
89217,24,1.0
73264,164,1.0
43982,304,1.0
86012,3,1.0
51119,18,0.0
13542,18,1.0
51814,35,0.0
9409,5,1.0
96044,179,1.0
10128,81,0.0
82694,73,1.0
63856,11,1.0
22828,294,1.0
17373,223,1.0
59550,1,1.0
78138,19,1.0
30290,56,1.0
40162,56,1.0
84043,304,1.0
72051,283,0.0
